ells,kap_cls
5253,5.045239763237843e-10
5254,5.000829741047492e-10
5255,5.021829010939571e-10
5256,5.280899052134227e-10
5257,5.078692735811643e-10
5258,5.226693264379117e-10
5259,5.009826033390653e-10
5260,4.867630898455757e-10
5261,4.68490987325666e-10
5262,4.970424021515313e-10
5263,5.087882426225307e-10
5264,4.927633485612578e-10
5265,5.024986894536982e-10
5266,5.133756299409388e-10
5267,5.035345760750334e-10
5268,5.008019004521113e-10
5269,4.804728657861403e-10
5270,5.347686589372583e-10
5271,4.80761031217183e-10
5272,5.129751778899785e-10
5273,5.111916072356855e-10
5274,5.310185436538072e-10
5275,5.081095337465468e-10
5276,5.06433772900256e-10
5277,4.927091608237997e-10
5278,5.185402245393969e-10
5279,4.99224118036617e-10
5280,5.109141720763272e-10
5281,5.157662186769209e-10
5282,5.172899899873662e-10
5283,4.707029686519711e-10
5284,4.916948020155766e-10
5285,4.5623769040058896e-10
5286,4.940126398153306e-10
5287,5.056767798665993e-10
5288,5.194969055274707e-10
5289,4.987508710108643e-10
5290,5.221633665204736e-10
5291,4.707321266037682e-10
5292,4.829167368466204e-10
5293,4.767131035065648e-10
5294,4.92596681034379e-10
5295,4.731781692079897e-10
5296,5.108099048780704e-10
5297,4.869093427926014e-10
5298,5.059508459598848e-10
5299,4.722930141206415e-10
5300,5.112569087759855e-10
5301,4.764515587428661e-10
5302,5.020298779286588e-10
5303,5.057248018065504e-10
5304,4.995420405517582e-10
5305,5.258529237466599e-10
5306,4.949158343790306e-10
5307,5.324856333309434e-10
5308,5.019981444639231e-10
5309,4.900454864859466e-10
5310,4.933919456112672e-10
5311,4.915038603686734e-10
5312,5.085548527018181e-10
5313,5.047871165287447e-10
5314,5.32683406389565e-10
5315,5.063795482423501e-10
5316,4.973140583145863e-10
5317,4.881400236484755e-10
5318,5.192651802836998e-10
5319,4.776338850760334e-10
5320,4.834143285405427e-10
5321,4.621875101872183e-10
5322,5.114674114823219e-10
5323,5.02951241238678e-10
5324,5.115203624196405e-10
5325,4.667826457820622e-10
5326,5.036633860717076e-10
5327,4.995061727805938e-10
5328,5.101695838288143e-10
5329,4.687125060987313e-10
5330,5.240642008442033e-10
5331,4.972730388244207e-10
5332,4.85654831583285e-10
5333,4.699806504931316e-10
5334,5.223995161294693e-10
5335,4.921201532106384e-10
5336,5.082473422429597e-10
5337,5.054095204183177e-10
5338,4.919850851895433e-10
5339,5.032853904255511e-10
5340,5.336228658256846e-10
5341,4.97010576062138e-10
5342,5.032507949987737e-10
5343,5.295529514961045e-10
5344,5.054110718617315e-10
5345,4.775105244098142e-10
5346,4.973387953223498e-10
5347,4.94274317534604e-10
5348,4.802307053667537e-10
5349,4.556393019589082e-10
5350,4.902639649274724e-10
5351,4.953913046033257e-10
5352,5.050481500515813e-10
5353,4.6430183074525884e-10
5354,5.145945726797511e-10
5355,4.79708959946698e-10
5356,4.926093662682925e-10
5357,4.766300113037479e-10
5358,4.814202076493547e-10
5359,4.625688439649798e-10
5360,5.174435084126883e-10
5361,5.032679679545488e-10
5362,5.170182969008363e-10
5363,4.795360245106442e-10
5364,4.804564346105001e-10
5365,4.811316645286688e-10
5366,4.962362987656828e-10
5367,4.934836142360819e-10
5368,5.264115678849193e-10
5369,4.961055470925159e-10
5370,4.857317686475078e-10
5371,4.760676719604944e-10
5372,4.872309744204811e-10
5373,4.674012330259084e-10
5374,4.981492775276732e-10
5375,4.763722251184367e-10
5376,5.196785524026279e-10
5377,4.732640125425328e-10
5378,4.6311529266216397e-10
5379,5.017618355400266e-10
5380,4.974270524773991e-10
5381,4.886466942868456e-10
5382,4.997537041897676e-10
5383,4.98561500044634e-10
5384,4.937923414950515e-10
5385,4.958542524820812e-10
5386,4.857214984517102e-10
5387,4.999133715047066e-10
5388,4.6369066050168677e-10
5389,4.773861996093847e-10
5390,5.122063630007529e-10
5391,5.026852166546526e-10
5392,4.836519316830008e-10
5393,4.67301312235357e-10
5394,4.662969772480989e-10
5395,4.900098409320368e-10
5396,5.053822737214332e-10
5397,4.667923072674271e-10
5398,4.769311579485767e-10
5399,4.736476988692988e-10
5400,5.007751338213849e-10
5401,4.870101960272527e-10
5402,4.886286205111494e-10
5403,4.684352744435704e-10
5404,4.985804999795024e-10
5405,4.547140334503981e-10
5406,4.689070806541055e-10
5407,4.924451706305418e-10
5408,4.99931235042703e-10
5409,4.784566031374686e-10
5410,4.960261404837804e-10
5411,4.6216392173640293e-10
5412,4.970378969652516e-10
5413,4.588435151942915e-10
5414,5.179745757037803e-10
5415,4.764582628366863e-10
5416,4.499145053750704e-10
5417,4.720752339711884e-10
5418,4.783537136409932e-10
5419,4.738810765851089e-10
5420,4.678115366385404e-10
5421,4.679693058511736e-10
5422,5.042645481766676e-10
5423,4.805366496842767e-10
5424,4.703766623932782e-10
5425,4.3681402613562614e-10
5426,4.735656054973423e-10
5427,4.876355443770118e-10
5428,4.716261580880994e-10
5429,4.798420028408596e-10
5430,4.5462957690384193e-10
5431,4.4936626263645954e-10
5432,4.751386291350469e-10
5433,4.676790426275835e-10
5434,4.703335087390763e-10
5435,4.929573077886133e-10
5436,4.825954187713164e-10
5437,4.743967324949915e-10
5438,4.729738199222384e-10
5439,4.717508351633794e-10
5440,4.679169786103439e-10
5441,4.795853425794303e-10
5442,4.5413961252551524e-10
5443,4.88164311753474e-10
5444,5.037900298227196e-10
5445,4.711473613456449e-10
5446,5.16579885201752e-10
5447,4.830333771193463e-10
5448,4.822062349235049e-10
5449,4.6000012404668975e-10
5450,4.831885607013663e-10
5451,4.687934509350149e-10
5452,4.771456603892214e-10
5453,4.484895693170923e-10
5454,4.823301127916123e-10
5455,4.4370120699083025e-10
5456,4.8150870191847e-10
5457,4.413239668731724e-10
5458,4.836623752072822e-10
5459,4.859646031452678e-10
5460,4.998536789868024e-10
5461,4.5918976430973875e-10
5462,4.530421178532864e-10
5463,4.776657582677477e-10
5464,5.133097091056441e-10
5465,4.6422401486619276e-10
5466,4.6528271685453776e-10
5467,4.526264868270029e-10
5468,4.746470708751963e-10
5469,4.932105447242402e-10
5470,4.553768454082212e-10
5471,4.745352873928669e-10
5472,4.869627488872744e-10
5473,4.6303167772965024e-10
5474,4.889565172278826e-10
5475,4.419891148998182e-10
5476,4.788098086072062e-10
5477,4.5872529345151557e-10
5478,4.65493804597905e-10
5479,4.499529246569476e-10
5480,4.882129924674291e-10
5481,4.5951693590095186e-10
5482,4.5344071841757303e-10
5483,4.494641233355876e-10
5484,4.548159149146656e-10
5485,4.683380402854418e-10
5486,4.992448250476816e-10
5487,4.6401461587576405e-10
5488,5.012717416459988e-10
5489,4.699184975282731e-10
5490,5.040011879240235e-10
5491,4.873926232399741e-10
5492,4.991451525820588e-10
5493,4.5673331403099613e-10
5494,5.090744029897338e-10
5495,4.625598851069379e-10
5496,4.5055630664758524e-10
5497,4.682561851199996e-10
5498,4.865900604127457e-10
5499,4.309110482080259e-10
5500,4.6257533150559806e-10
5501,4.439705307839837e-10
5502,4.785885390659642e-10
5503,4.5286519800575096e-10
5504,4.932183030416772e-10
5505,4.5802165436588243e-10
5506,5.076112039088243e-10
5507,4.628349505949379e-10
5508,4.783835821088644e-10
5509,4.672611106759661e-10
5510,4.5061592467426076e-10
5511,4.3317303499020447e-10
5512,4.759106520650086e-10
5513,4.3518633136421347e-10
5514,4.632800095123733e-10
5515,4.3261364847627054e-10
5516,4.919707103632301e-10
5517,4.5638173752479827e-10
5518,4.621554940418131e-10
5519,4.2484219596598044e-10
5520,4.5452207787861887e-10
5521,4.4454643283673133e-10
5522,4.6493087643413394e-10
5523,4.674908661779695e-10
5524,4.5278275256305217e-10
5525,4.498989999816884e-10
5526,4.686044981778589e-10
5527,4.442493740056879e-10
5528,4.879779736846469e-10
5529,4.4608751486726977e-10
5530,4.662275527775999e-10
5531,4.4378915089829696e-10
5532,4.731026691649659e-10
5533,4.4490101820517976e-10
5534,4.486682177270332e-10
5535,4.34384280474713e-10
5536,4.664003015530061e-10
5537,4.4256845190736876e-10
5538,4.705970480098391e-10
5539,4.322998940675897e-10
5540,4.5821837099643694e-10
5541,4.4553977316709766e-10
5542,4.702023836774221e-10
5543,4.477066288684359e-10
5544,4.6182164471747465e-10
5545,4.772331126584781e-10
5546,4.54377225193765e-10
5547,4.4944545436419166e-10
5548,4.504426446263258e-10
5549,4.48979315957691e-10
5550,4.866239665024035e-10
5551,4.5043241491082416e-10
5552,4.5430129891976666e-10
5553,4.559519754311349e-10
5554,4.860067108385461e-10
5555,4.610434341646225e-10
5556,4.605990301090059e-10
5557,4.611031510967939e-10
5558,4.662898505447279e-10
5559,4.435338649078463e-10
5560,4.5203031973236346e-10
5561,4.3957847635319306e-10
5562,4.1123199674997873e-10
5563,4.601053368522208e-10
5564,4.824346647770369e-10
5565,4.3295526353606177e-10
5566,4.703658411597228e-10
5567,4.498845132866764e-10
5568,4.8007412065082e-10
5569,4.5761537349753415e-10
5570,4.711379524075273e-10
5571,4.715572469718676e-10
5572,4.482240016959218e-10
5573,4.5813424853165397e-10
5574,4.5536083749589473e-10
5575,4.3967257735856907e-10
5576,4.481681222610957e-10
5577,4.409981351056525e-10
5578,4.5391251062602937e-10
5579,4.310089527942438e-10
5580,4.914126323531969e-10
5581,4.730552692133611e-10
5582,4.434585062636052e-10
5583,4.416998219305333e-10
5584,4.529589771874796e-10
5585,4.146938791019901e-10
5586,4.5038404053685687e-10
5587,4.661591049712861e-10
5588,4.726249429609057e-10
5589,4.705697583599082e-10
5590,4.4807434630754596e-10
5591,4.355867829626458e-10
5592,4.69802902657043e-10
5593,4.644376958810881e-10
5594,4.3187276288325106e-10
5595,4.588960858459503e-10
5596,4.605742567913168e-10
5597,4.2782591150508934e-10
5598,4.5785207588320283e-10
5599,4.205223960545259e-10
5600,4.823408923824139e-10
5601,4.2268205501209704e-10
5602,4.457100627617694e-10
5603,4.446762326416401e-10
5604,4.498658380733945e-10
5605,4.337669545751977e-10
5606,4.521191687411027e-10
5607,4.516392254939391e-10
5608,4.435708608939825e-10
5609,4.3771362718015894e-10
5610,4.5058749832375775e-10
5611,4.2427819717474606e-10
5612,4.541120722348669e-10
5613,4.1910167563073204e-10
5614,4.72298932400783e-10
5615,4.525095795562904e-10
5616,4.258479580034682e-10
5617,4.3862208532619207e-10
5618,4.4861633273891116e-10
5619,4.4174104232160646e-10
5620,4.6390066643957213e-10
5621,4.576701380732082e-10
5622,4.622664804475393e-10
5623,4.432922516380666e-10
5624,4.3355323417013876e-10
5625,4.3154085496673594e-10
5626,4.5934160372317223e-10
5627,4.405500141528688e-10
5628,4.533907964746132e-10
5629,4.3059412027510363e-10
5630,4.266581252922139e-10
5631,4.4440872440191556e-10
5632,4.486430098641455e-10
5633,4.2523374529126226e-10
5634,4.664921820775791e-10
5635,4.272918889111948e-10
5636,4.5961115181978714e-10
5637,4.4006234115246557e-10
5638,4.718618974223034e-10
5639,4.459372491638008e-10
5640,4.535422576286666e-10
5641,4.355839065284064e-10
5642,4.5940700326515396e-10
5643,4.412560425630369e-10
5644,4.6395555287183124e-10
5645,4.2029704185411855e-10
5646,4.576171907813375e-10
5647,4.5377192018661603e-10
5648,4.3095581731387155e-10
5649,4.4070758528053295e-10
5650,4.5493873327622595e-10
5651,4.4055471629526104e-10
5652,4.4450396610075106e-10
5653,4.596184041170079e-10
5654,4.5965215698322166e-10
5655,4.450239601926591e-10
5656,4.2252329925408194e-10
5657,4.5502771049578447e-10
5658,4.5005000877546013e-10
5659,4.3059762003225915e-10
5660,4.435944623223625e-10
5661,4.3710557099154054e-10
5662,4.680074505362122e-10
5663,4.493233575654867e-10
5664,4.191641957599858e-10
5665,4.2195593464430484e-10
5666,4.484583855287535e-10
5667,4.278351054211127e-10
5668,4.545011333579845e-10
5669,4.4002031833825725e-10
5670,4.28331648986965e-10
5671,4.2950405617098085e-10
5672,4.608710499172623e-10
5673,3.952932768531872e-10
5674,4.370039686177328e-10
5675,4.169083171859925e-10
5676,4.3640429471621296e-10
5677,4.3074584655508025e-10
5678,4.4974716536237646e-10
5679,4.172644592230673e-10
5680,4.652395316292238e-10
5681,4.29167064133146e-10
5682,4.4307767474333187e-10
5683,4.384233684984566e-10
5684,4.216816222168053e-10
5685,4.312627788055454e-10
5686,4.665205879503482e-10
5687,4.396395159200272e-10
5688,4.511556291932506e-10
5689,4.2160624534935304e-10
5690,4.4197071204376667e-10
5691,4.096325934719603e-10
5692,4.377008902409768e-10
5693,4.498759336738741e-10
5694,4.415549593213446e-10
5695,4.2826928817688535e-10
5696,4.291312307470244e-10
5697,4.1574612249468023e-10
5698,4.557911652033985e-10
5699,4.3527085623716547e-10
5700,4.4928359305662995e-10
5701,4.2219101521725944e-10
5702,4.462194206967292e-10
5703,4.3561335543386855e-10
5704,4.1896086781773166e-10
5705,4.385214696850691e-10
5706,4.4993226864572584e-10
5707,4.0655223622122116e-10
5708,4.451587866295477e-10
5709,4.172909929843127e-10
5710,4.628821099318686e-10
5711,4.378762418895172e-10
5712,4.700998065158801e-10
5713,4.2905457115524207e-10
5714,4.452758054015345e-10
5715,4.3727526494413756e-10
5716,4.4213911083807624e-10
5717,4.0125505474526793e-10
5718,4.3193573528988176e-10
5719,4.2234851468326825e-10
5720,4.696822624633067e-10
5721,4.2002229695634233e-10
5722,4.6455123231064494e-10
5723,4.069286183730699e-10
5724,4.290950962522982e-10
5725,4.5268981227799347e-10
5726,4.1342273142838e-10
5727,4.237284341800289e-10
5728,4.404031435538379e-10
5729,4.1916110463031436e-10
5730,4.498190417673506e-10
5731,4.127666573462289e-10
5732,4.3771674952263103e-10
5733,4.4683275044958884e-10
5734,4.0039880496266953e-10
5735,4.062056452700954e-10
5736,4.2221653547308304e-10
5737,4.189454143217585e-10
5738,4.199577172978565e-10
5739,4.307633455428463e-10
5740,4.244603476434351e-10
5741,4.291559218958066e-10
5742,4.6487857320568324e-10
5743,4.283580399882925e-10
5744,4.4096885288850904e-10
5745,4.342713089341371e-10
5746,4.330418256704632e-10
5747,4.2666990460575996e-10
5748,4.232844643244432e-10
5749,4.323762679832049e-10
5750,4.579359938571154e-10
5751,4.2184855033600764e-10
5752,4.316605921494433e-10
5753,4.1460258719622675e-10
5754,4.278568074747911e-10
5755,4.10805647090567e-10
5756,4.3909201088481395e-10
5757,4.407998620334722e-10
5758,4.438668405576859e-10
5759,4.1379410150206734e-10
5760,4.342501473284879e-10
5761,3.98262570717776e-10
5762,4.2970567124497367e-10
5763,4.1883421452620857e-10
5764,4.2709466121133606e-10
5765,4.266071701870323e-10
5766,4.360972223440112e-10
5767,4.3413385933236144e-10
5768,4.339063794773363e-10
5769,4.117688251126789e-10
5770,4.4596624940605103e-10
5771,4.014123771195269e-10
5772,4.112009432309386e-10
5773,4.097231544594043e-10
5774,4.2516378681556504e-10
5775,4.1074036892757927e-10
5776,4.3715652447968344e-10
5777,4.1775735499897705e-10
5778,4.567377658960594e-10
5779,4.223457787814813e-10
5780,4.3268592488141133e-10
5781,4.315626375131221e-10
5782,4.1468171029133945e-10
5783,4.1082687906710873e-10
5784,4.3712814291316836e-10
5785,3.8544155550797354e-10
5786,4.1717111496372784e-10
5787,3.890478628113786e-10
5788,3.988785517050114e-10
5789,4.0597176889876966e-10
5790,4.197676314841496e-10
5791,4.343000520770232e-10
5792,4.3368828762544783e-10
5793,4.1538135154250075e-10
5794,4.0187830640806185e-10
5795,4.1694744705962796e-10
5796,4.300462541142245e-10
5797,4.149023092049461e-10
5798,4.039645771709446e-10
5799,4.1017286451395067e-10
5800,4.2641681990134626e-10
5801,4.316611262071345e-10
5802,4.3416463464328627e-10
5803,4.0585710906681033e-10
5804,4.2980460432701205e-10
5805,4.4330971183518766e-10
5806,4.2861751444399153e-10
5807,4.354267944004603e-10
5808,4.5314851696348765e-10
5809,3.718473742923118e-10
5810,4.3059787020059514e-10
5811,4.258352711838196e-10
5812,4.2626474637502396e-10
5813,4.2840609630027167e-10
5814,4.049860343447668e-10
5815,3.9952996660445836e-10
5816,4.327232016535662e-10
5817,4.00845350502169e-10
5818,4.440228575329472e-10
5819,4.193669859771299e-10
5820,4.2725553945377947e-10
5821,4.076497861323058e-10
5822,4.2557824845036605e-10
5823,4.367051571628528e-10
5824,4.329197604942625e-10
5825,3.8802643780100436e-10
5826,4.28209068976107e-10
5827,4.2008307380183417e-10
5828,4.49908151675853e-10
5829,3.8948506465470995e-10
5830,4.154910711320869e-10
5831,4.298058461668394e-10
5832,4.576965674458774e-10
5833,4.0307812515549645e-10
5834,4.3141498210128657e-10
5835,3.799363201798828e-10
5836,4.008401130006925e-10
5837,4.0783917855708075e-10
5838,4.1029127923401106e-10
5839,4.118353180402611e-10
5840,4.098005190640014e-10
5841,4.1702244668714814e-10
5842,4.320030741793103e-10
5843,4.091224338142541e-10
5844,4.456380827849501e-10
5845,4.1451779835810837e-10
5846,3.7949684438327325e-10
5847,4.0266817607481295e-10
5848,4.4109845348589123e-10
5849,4.342511892268322e-10
5850,4.335581101670348e-10
5851,3.973073028295754e-10
5852,4.208739840781223e-10
5853,3.9883237475460357e-10
5854,4.1617401892714343e-10
5855,4.0452227898883187e-10
5856,4.3815021239067914e-10
5857,3.765766621921107e-10
5858,4.1313632269831333e-10
5859,4.0407518955326807e-10
5860,4.380281590168159e-10
5861,3.907483097575605e-10
5862,4.18210354014144e-10
5863,3.980152992989158e-10
5864,4.048797975886067e-10
5865,4.1068052600574196e-10
5866,4.4196752031776437e-10
5867,4.0926559644464224e-10
5868,4.2528371928122015e-10
5869,3.974153600571794e-10
5870,4.210886216429232e-10
5871,4.079623274768796e-10
5872,4.256193966947237e-10
5873,4.079436549897115e-10
5874,4.115665632531206e-10
5875,4.0773178311073534e-10
5876,4.3919795675748173e-10
5877,4.283034756762042e-10
5878,4.179161680497989e-10
5879,3.76578893529219e-10
5880,4.3053151367222606e-10
5881,4.0502920032566054e-10
5882,4.26102465593334e-10
5883,4.035294860383256e-10
5884,4.2126177346011716e-10
5885,4.2233351892582573e-10
5886,4.493501496927471e-10
5887,4.0468921077808705e-10
5888,4.2183145160122364e-10
5889,4.10238421822688e-10
5890,4.0669161599644144e-10
5891,3.917865322684698e-10
5892,4.018184896025703e-10
5893,3.983678103163633e-10
5894,4.109087174481892e-10
5895,3.813262001557484e-10
5896,4.1209490190193884e-10
5897,4.1374328904928713e-10
5898,4.1077438946966756e-10
5899,3.969577271305125e-10
5900,4.0814433083157357e-10
5901,3.7716222399042726e-10
5902,3.901436174094313e-10
5903,4.1636400052543756e-10
5904,4.296549136978783e-10
5905,3.992453605135352e-10
5906,4.3530174326786033e-10
5907,3.9050824511620835e-10
5908,4.138225025448369e-10
5909,4.087103421412195e-10
5910,4.136217201899599e-10
5911,4.0013720649856133e-10
5912,4.1313621841576347e-10
5913,4.033517751096079e-10
5914,4.363392666317697e-10
5915,3.8506376254319457e-10
5916,4.167872466212735e-10
5917,3.852499089780929e-10
5918,4.035111399937711e-10
5919,3.9467350271128306e-10
5920,3.878431516676732e-10
5921,4.2160065312058355e-10
5922,4.0684215703700634e-10
5923,3.9298086441611843e-10
5924,4.021865905615508e-10
5925,3.7155657115797177e-10
5926,3.793165415046843e-10
5927,3.814791851722416e-10
5928,4.1290201298701914e-10
5929,3.789050871021812e-10
5930,4.151530496426651e-10
5931,3.928113429432927e-10
5932,4.211613517973089e-10
5933,4.042083953237515e-10
5934,4.30698169747421e-10
5935,3.897670276464124e-10
5936,4.0744139544842273e-10
5937,3.9709864476226484e-10
5938,4.21836302846647e-10
5939,4.016816472720114e-10
5940,3.965699946743281e-10
5941,4.0026404877801355e-10
5942,4.121440989975288e-10
5943,3.9160119801571964e-10
5944,3.9243222511538683e-10
5945,4.057397997446571e-10
5946,4.043010257517155e-10
5947,3.810380820802795e-10
5948,4.071338429335919e-10
5949,4.00807892388179e-10
5950,4.067118297423759e-10
5951,3.976682151780152e-10
5952,4.1893119020364866e-10
5953,3.7778494269057404e-10
5954,3.997588708478237e-10
5955,3.870478561588701e-10
5956,3.941669282865826e-10
5957,3.9375501962459663e-10
5958,4.1736076239689186e-10
5959,3.951320564767817e-10
5960,4.0598544988572e-10
5961,3.7844549569633073e-10
5962,4.447631183438656e-10
5963,3.978150645575525e-10
5964,4.0429186914289883e-10
5965,3.717226814561919e-10
5966,3.963214132120247e-10
5967,3.890729104615516e-10
5968,4.190983255941342e-10
5969,3.880609616157745e-10
5970,4.012901182665086e-10
5971,3.96792878858234e-10
5972,4.048760573029709e-10
5973,3.7001330095357553e-10
5974,4.02095049334438e-10
5975,3.886664087245703e-10
5976,4.032531773316298e-10
5977,3.9355604677771577e-10
5978,4.0975301821838486e-10
5979,3.989555872409828e-10
5980,4.2262145701415124e-10
5981,3.9043786359611036e-10
5982,4.0674343445805296e-10
5983,4.1421948958728753e-10
5984,3.882915628064089e-10
5985,3.8565775292580436e-10
5986,4.0716097077781147e-10
5987,3.956037905117644e-10
5988,4.197240537721021e-10
5989,3.7314750729716173e-10
5990,4.030939279195677e-10
5991,3.812799289550225e-10
5992,4.272039262466194e-10
5993,3.883636499817444e-10
5994,4.096562431431065e-10
5995,3.7432137427925973e-10
5996,4.0801849355432654e-10
5997,3.895480544874094e-10
5998,3.9112775085641755e-10
5999,4.068264232075098e-10
6000,4.2288842683553745e-10
6001,3.6584459577458883e-10
6002,3.977719476540713e-10
6003,3.810671402925742e-10
6004,3.83621305410303e-10
6005,3.670041309029743e-10
6006,4.1299786919299633e-10
6007,3.7547646742320374e-10
6008,3.933916323519634e-10
6009,3.880137736976908e-10
6010,4.1102439952827275e-10
6011,3.7491711819931293e-10
6012,4.0520579334587294e-10
6013,3.767174835705878e-10
6014,4.297354665434801e-10
6015,3.9328402070315153e-10
6016,3.9710234659395704e-10
6017,3.7681937960060714e-10
6018,3.815568180984168e-10
6019,3.8786277923426864e-10
6020,3.986522897450708e-10
6021,3.7693326986113266e-10
6022,4.110383289144531e-10
6023,3.855260754477263e-10
6024,3.750949700885499e-10
6025,3.7752367061701606e-10
6026,3.635200999090754e-10
6027,3.762465283196261e-10
6028,3.9279585258445706e-10
6029,3.531691308794015e-10
6030,4.034612166270287e-10
6031,3.7333779890169067e-10
6032,4.0473738127753176e-10
6033,3.9964840901685263e-10
6034,4.1037508797363723e-10
6035,3.886179235974534e-10
6036,3.9714957971152827e-10
6037,3.907681022258475e-10
6038,3.8470891631340227e-10
6039,3.7541791570244963e-10
6040,4.218686683052695e-10
6041,3.815689522031272e-10
6042,4.047534440577658e-10
6043,3.8190464564885656e-10
6044,3.9884583724727786e-10
6045,3.7311255785903804e-10
6046,4.061952434141934e-10
6047,3.7725125611577837e-10
6048,3.823388271504608e-10
6049,3.601584620033908e-10
6050,3.924616916587185e-10
6051,3.6107948080672316e-10
6052,4.031012906676059e-10
6053,3.653229152650465e-10
6054,3.973795890190486e-10
6055,3.792280155612657e-10
6056,4.125425451931698e-10
6057,3.821743919629815e-10
6058,3.7808567296235626e-10
6059,3.557470344400755e-10
6060,4.1184350482350923e-10
6061,3.642924094586561e-10
6062,3.7797214720131805e-10
6063,3.6179569932278233e-10
6064,3.8808057975540354e-10
6065,3.667431640396517e-10
6066,4.116682632706131e-10
6067,3.9264617459774166e-10
6068,3.739593823326772e-10
6069,3.917508359093663e-10
6070,4.005472559813551e-10
6071,3.61834900416989e-10
6072,4.0739873708332805e-10
6073,3.660240526267045e-10
6074,3.826466728117285e-10
6075,3.746828006644146e-10
6076,4.015632610767856e-10
6077,3.7825352966846117e-10
6078,3.693002834091154e-10
6079,3.8227410377655924e-10
6080,3.913369579187504e-10
6081,3.8239877313813604e-10
6082,4.079929450625009e-10
6083,3.6433504717481764e-10
6084,3.9192317725509303e-10
6085,3.569626227535384e-10
6086,3.7004497951987103e-10
6087,3.7921568595029737e-10
6088,3.8093141386756187e-10
6089,3.8066884345311695e-10
6090,3.6586870270028055e-10
6091,3.7848748571918636e-10
6092,3.8129224258051124e-10
6093,3.7241760854025555e-10
6094,3.9405890637244273e-10
6095,3.7655455939878187e-10
6096,3.84933976154512e-10
6097,3.7148574806101866e-10
6098,3.829040702227193e-10
6099,3.5576177776524837e-10
6100,4.3031508279729624e-10
6101,3.9074953406452833e-10
6102,3.909106826913752e-10
6103,3.646808341559259e-10
6104,3.8684980212788966e-10
6105,3.5939315163223136e-10
6106,4.04461866601416e-10
6107,3.8183583537135214e-10
6108,3.771257098581178e-10
6109,3.7294153024544377e-10
6110,4.0466882628934384e-10
6111,3.654393334856786e-10
6112,4.018232760059853e-10
6113,3.6075534670759453e-10
6114,3.820321839934427e-10
6115,3.794626722071657e-10
6116,3.878380663951132e-10
6117,3.600577330849794e-10
6118,3.6672247865413835e-10
6119,3.671904996561175e-10
6120,3.9165199291924307e-10
6121,3.827915542596555e-10
6122,3.689202199778306e-10
6123,3.8630258631223197e-10
6124,3.579872621970022e-10
6125,3.6471646492102977e-10
6126,3.9829481386315566e-10
6127,3.6811940740743566e-10
6128,3.803599588100137e-10
6129,3.6901594170773096e-10
6130,3.74526916232021e-10
6131,3.9000945324870446e-10
6132,4.055718043417243e-10
6133,3.7026866286344987e-10
6134,3.614702808069423e-10
6135,3.5740020846020653e-10
6136,3.788620214542704e-10
6137,3.737692083264241e-10
6138,3.8117004925514377e-10
6139,3.997979976145336e-10
6140,3.5556080602073207e-10
6141,3.660188552894964e-10
6142,3.8866897764326666e-10
6143,3.697954804526915e-10
6144,3.858587814084213e-10
6145,3.910780462320234e-10
6146,3.948713190225498e-10
6147,3.6548939107706104e-10
6148,3.8307149077750647e-10
6149,3.9145406467618933e-10
6150,3.9124387073341887e-10
6151,3.7184916450996323e-10
6152,3.8848925180610165e-10
6153,3.8247623181796547e-10
6154,3.5809409202008975e-10
6155,3.9028860614765385e-10
6156,3.863170836943025e-10
6157,3.7784649991125444e-10
6158,3.8288063471533196e-10
6159,3.6914029473819723e-10
6160,3.8875603014383214e-10
6161,3.793855120901536e-10
6162,3.768766897039716e-10
6163,3.8974179093463163e-10
6164,3.834014737065349e-10
6165,3.69477168118551e-10
6166,4.004006178628703e-10
6167,3.6136050544968703e-10
6168,3.7816244415812876e-10
6169,3.665539163377852e-10
6170,3.469313611070882e-10
6171,3.574053787885575e-10
6172,3.724743032054267e-10
6173,3.8487273987990603e-10
6174,3.689044423137704e-10
6175,3.5436352107051763e-10
6176,3.8294094965207953e-10
6177,3.5828645584505184e-10
6178,3.8290904662000925e-10
6179,3.966356802899249e-10
6180,3.9255782401098183e-10
6181,3.5241129381263476e-10
6182,3.7983089832126403e-10
6183,3.678104943338416e-10
6184,3.70709531831356e-10
6185,3.6058709590269965e-10
6186,3.815052340394584e-10
6187,3.5706815322766337e-10
6188,3.8611651044031364e-10
6189,3.667746036018059e-10
6190,3.8929564650182465e-10
6191,3.617010488309367e-10
6192,3.567816614349823e-10
6193,3.777586064956801e-10
6194,3.577924377326662e-10
6195,3.5644113405393415e-10
6196,3.651036118217139e-10
6197,3.6161892163045145e-10
6198,3.6504200937946903e-10
6199,3.5484213613772534e-10
6200,3.766427707632388e-10
6201,3.6032901907222876e-10
6202,3.9448576195480355e-10
6203,3.3751698229860234e-10
6204,3.825732616908475e-10
6205,3.7639413527789675e-10
6206,3.521883007869164e-10
6207,3.5904717831963094e-10
6208,3.78189533132577e-10
6209,3.5700736414760184e-10
6210,3.8356081244802697e-10
6211,3.774676277788044e-10
6212,3.767888809359846e-10
6213,3.522960222998028e-10
6214,3.490180030713632e-10
6215,3.7620750893325843e-10
6216,3.776459558716451e-10
6217,3.6142965947376754e-10
6218,3.7366629654513813e-10
6219,3.7208347142527327e-10
6220,3.700784101311325e-10
6221,3.730159241809032e-10
6222,3.8212523998113593e-10
6223,3.6288392813036815e-10
6224,3.7470937765465326e-10
6225,3.531916506424793e-10
6226,3.6853293093364164e-10
