ells,ksz_lt_cls
4523,6.649346818018389e-07
4524,6.878294687901082e-07
4525,6.507482107515303e-07
4526,6.761769213012883e-07
4527,6.205542301680886e-07
4528,6.336692144150909e-07
4529,7.160092577170714e-07
4530,6.699941845400122e-07
4531,6.687359963911813e-07
4532,6.08300452465523e-07
4533,6.555074019712335e-07
4534,6.005348983838735e-07
4535,6.626333904600823e-07
4536,6.590220628841861e-07
4537,7.317129298138165e-07
4538,6.860237993214135e-07
4539,6.426918083665091e-07
4540,6.464221299679605e-07
4541,6.712466448438242e-07
4542,6.298462154279194e-07
4543,6.440550198395878e-07
4544,6.25932230394361e-07
4545,6.64358170964283e-07
4546,5.891904659947806e-07
4547,6.662647858740288e-07
4548,6.154644804832166e-07
4549,6.216667551442804e-07
4550,6.270251153516228e-07
4551,6.405192493151211e-07
4552,6.842193674818038e-07
4553,6.525118835184897e-07
4554,6.050531508757318e-07
4555,6.194446608377408e-07
4556,6.558580556219456e-07
4557,6.840457883375309e-07
4558,6.585454494757215e-07
4559,6.561687484371894e-07
4560,6.26573265707632e-07
4561,6.602338749672048e-07
4562,6.392078223344151e-07
4563,6.742449826258404e-07
4564,6.622900027766235e-07
4565,6.329561352025379e-07
4566,6.69078172642974e-07
4567,6.31865949458952e-07
4568,5.768071515093862e-07
4569,6.318194114210414e-07
4570,6.350742155462009e-07
4571,6.63867644042273e-07
4572,6.612826223073435e-07
4573,6.603015570887862e-07
4574,5.877156867244255e-07
4575,6.377146298948471e-07
4576,6.262756693495388e-07
4577,6.079720927633642e-07
4578,6.401027471161556e-07
4579,5.983898278342307e-07
4580,6.174730517739589e-07
4581,6.932648154378363e-07
4582,6.142452589816556e-07
4583,6.56107102252815e-07
4584,6.486316633881706e-07
4585,7.027922150080684e-07
4586,6.02606577645284e-07
4587,6.149984310879168e-07
4588,7.209917553532581e-07
4589,6.762318692654112e-07
4590,6.487950955744045e-07
4591,6.423523878684465e-07
4592,6.387486541249325e-07
4593,6.772363644366317e-07
4594,6.515445670073447e-07
4595,6.218722793537164e-07
4596,6.339659842157082e-07
4597,6.182769885535375e-07
4598,6.563130128306308e-07
4599,6.336608665604557e-07
4600,6.447685689486619e-07
4601,6.321730274096491e-07
4602,6.52255699968269e-07
4603,6.455413741562212e-07
4604,6.642497146929652e-07
4605,6.280369665533661e-07
4606,6.669597170614648e-07
4607,6.690163326767857e-07
4608,6.276273503327288e-07
4609,6.699022960765086e-07
4610,5.918338921604453e-07
4611,6.692338475485857e-07
4612,6.205609642447719e-07
4613,6.266145826591833e-07
4614,6.136377853008842e-07
4615,6.431997197365367e-07
4616,5.856654829860513e-07
4617,6.601940186154031e-07
4618,6.467159988047463e-07
4619,5.665700943583643e-07
4620,6.496866584213388e-07
4621,5.891422142506983e-07
4622,6.115692692443202e-07
4623,6.308394836687612e-07
4624,6.493958888177959e-07
4625,5.84060347809871e-07
4626,6.235762260753527e-07
4627,6.474940738050611e-07
4628,6.283766943112231e-07
4629,6.235623466293381e-07
4630,6.371894863412869e-07
4631,6.151843120178839e-07
4632,6.042662322402048e-07
4633,6.189236748519804e-07
4634,6.157409273431179e-07
4635,6.170717761125104e-07
4636,6.079572996256408e-07
4637,6.092859156364685e-07
4638,6.30610443456556e-07
4639,6.331872582583543e-07
4640,6.117871960109095e-07
4641,6.210234442137701e-07
4642,5.955658776653012e-07
4643,6.729046356065038e-07
4644,6.681200993063877e-07
4645,6.141827150908715e-07
4646,5.918826293910644e-07
4647,6.522106189227173e-07
4648,6.242688354749513e-07
4649,6.037011188967871e-07
4650,6.042129514393262e-07
4651,6.362397920782968e-07
4652,5.818957974873177e-07
4653,6.329659631397644e-07
4654,6.385680264448684e-07
4655,5.971423736214837e-07
4656,6.607931318902953e-07
4657,5.634628569036663e-07
4658,6.340146418299614e-07
4659,5.865710917752212e-07
4660,5.859625456504036e-07
4661,6.296668671429145e-07
4662,6.097434788988971e-07
4663,6.230993254072706e-07
4664,6.407832866476005e-07
4665,6.298879576797552e-07
4666,6.624856070208422e-07
4667,6.171050981234351e-07
4668,6.209088376488443e-07
4669,5.614078561862396e-07
4670,6.105477959646152e-07
4671,6.020301524715217e-07
4672,6.318713351948131e-07
4673,6.549624599726511e-07
4674,6.171741744176192e-07
4675,6.126942606715046e-07
4676,6.12968914850093e-07
4677,6.301959370302692e-07
4678,6.50337325514272e-07
4679,6.000286390902e-07
4680,5.910807358419056e-07
4681,6.358775723677817e-07
4682,6.161080881356855e-07
4683,6.398665070372367e-07
4684,5.980682718513716e-07
4685,5.619597548431342e-07
4686,5.947365954345502e-07
4687,5.973958791388191e-07
4688,6.09630349065267e-07
4689,5.976005872586833e-07
4690,6.010100005463717e-07
4691,6.179825354456939e-07
4692,6.158387200091529e-07
4693,5.857604444928619e-07
4694,5.800914202925967e-07
4695,6.204713298050288e-07
4696,6.100140658123019e-07
4697,6.152233404564209e-07
4698,6.214535885945159e-07
4699,5.84278666768462e-07
4700,6.173027472418314e-07
4701,6.63815824577376e-07
4702,6.65813793336346e-07
4703,5.892402948543683e-07
4704,6.008117566120654e-07
4705,5.862227468056714e-07
4706,6.075325904817408e-07
4707,5.932680734045134e-07
4708,6.414561565485403e-07
4709,6.158739429936409e-07
4710,6.386618147675133e-07
4711,6.067451206918776e-07
4712,6.129377273615867e-07
4713,6.016670506285616e-07
4714,6.086982492440075e-07
4715,5.337996170228995e-07
4716,6.760989250677833e-07
4717,5.831778462294258e-07
4718,6.032363787270177e-07
4719,6.046979693684723e-07
4720,6.130856140119978e-07
4721,5.984369003818883e-07
4722,5.916363781565911e-07
4723,5.9178209401632e-07
4724,6.073530007828022e-07
4725,5.964385693864346e-07
4726,6.024069026748215e-07
4727,6.851224981076144e-07
4728,6.003110017695631e-07
4729,6.084480134835099e-07
4730,5.749681959337606e-07
4731,5.877716393497321e-07
4732,5.778289525633887e-07
4733,5.813928484123124e-07
4734,6.321211750448109e-07
4735,5.867727682709552e-07
4736,6.770248538763728e-07
4737,6.168271995946332e-07
4738,6.108226420766492e-07
4739,5.999584456072894e-07
4740,5.921608084733144e-07
4741,6.027961880416907e-07
4742,5.929556862325975e-07
4743,5.784865738173132e-07
4744,6.046492661122229e-07
4745,6.176057635922462e-07
4746,5.770152445550154e-07
4747,6.109103944739033e-07
4748,6.229432997774532e-07
4749,6.08347230288619e-07
4750,5.358870608802627e-07
4751,5.611699699796432e-07
4752,5.53932661559303e-07
4753,6.012763164636735e-07
4754,6.132244768614583e-07
4755,6.082981793831826e-07
4756,5.52426368469138e-07
4757,5.412763564146272e-07
4758,5.888523159744141e-07
4759,6.210688213417726e-07
4760,6.464168683846181e-07
4761,5.895659890869932e-07
4762,5.920659474213614e-07
4763,6.22283032997822e-07
4764,5.944072193476535e-07
4765,5.614964982807759e-07
4766,5.868509470202108e-07
4767,5.867197173857107e-07
4768,5.903797042036739e-07
4769,6.347794565202384e-07
4770,5.86241229819678e-07
4771,5.820540215907417e-07
4772,5.656737547184493e-07
4773,5.674777106647645e-07
4774,5.586370890883887e-07
4775,6.034885382378875e-07
4776,5.78821767320852e-07
4777,6.148662829888022e-07
4778,5.620680659115594e-07
4779,5.989229410459135e-07
4780,6.142364504208582e-07
4781,5.795808653136007e-07
4782,5.974291478725862e-07
4783,6.115289396656847e-07
4784,5.858381494108568e-07
4785,6.357685561556422e-07
4786,5.851812710690233e-07
4787,6.003945529749282e-07
4788,6.202364461734228e-07
4789,5.48621712440928e-07
4790,5.816000011165839e-07
4791,5.693424008765178e-07
4792,5.892998737068816e-07
4793,5.756716790174311e-07
4794,5.900452668782095e-07
4795,6.08807972023591e-07
4796,5.457057384643324e-07
4797,5.611559966106373e-07
4798,5.660315962072766e-07
4799,5.72539288493896e-07
4800,5.80099405448624e-07
4801,5.66600222715239e-07
4802,5.748096383267698e-07
4803,6.099040780806235e-07
4804,5.603314486796276e-07
4805,5.801004920711258e-07
4806,6.074091917483177e-07
4807,5.734165550519745e-07
4808,5.604133073473828e-07
4809,5.951128939215548e-07
4810,5.994855513260791e-07
4811,5.858564276545727e-07
4812,5.641912178976395e-07
4813,5.701855752010653e-07
4814,6.08123917565308e-07
4815,5.315689694594668e-07
4816,6.119963155812526e-07
4817,6.128052494742174e-07
4818,5.794199416339444e-07
4819,5.596959384979743e-07
4820,5.487809395206131e-07
4821,5.922330623396137e-07
4822,5.73138237388216e-07
4823,5.551735015008148e-07
4824,5.61827117855524e-07
4825,5.796733000165254e-07
4826,6.570477014572507e-07
4827,6.064247236860158e-07
4828,5.766610183353265e-07
4829,5.914788860492093e-07
4830,5.711152982527729e-07
4831,5.677014433753242e-07
4832,5.712061941842234e-07
4833,5.737188611043935e-07
4834,5.58955259153492e-07
4835,5.94488813216017e-07
4836,5.745025665003101e-07
4837,5.913248445597113e-07
4838,5.858327715615214e-07
4839,5.786129262501736e-07
4840,5.782034784533681e-07
4841,6.176044178436897e-07
4842,5.807321917823374e-07
4843,6.141063551360167e-07
4844,5.701881744357422e-07
4845,5.965411471486674e-07
4846,5.733111166925665e-07
4847,5.734231985223294e-07
4848,6.128433108169434e-07
4849,6.026120986637303e-07
4850,5.412168747932606e-07
4851,5.858646896776856e-07
4852,5.884051059708179e-07
4853,5.692764864817168e-07
4854,5.667027561506799e-07
4855,5.974201476550868e-07
4856,5.66601783100376e-07
4857,5.465237265632375e-07
4858,5.77258219884976e-07
4859,5.699365377557882e-07
4860,5.986597409038249e-07
4861,5.949852721879873e-07
4862,6.038901297244919e-07
4863,5.268787497318108e-07
4864,5.38374453138079e-07
4865,5.614020345812314e-07
4866,5.866617261507295e-07
4867,5.884438746215605e-07
4868,5.721774929414974e-07
4869,5.213586263938444e-07
4870,5.673258527523955e-07
4871,5.745219364797263e-07
4872,5.529703198167465e-07
4873,5.631130173410515e-07
4874,5.940359897984637e-07
4875,6.224569116880796e-07
4876,5.669070025693972e-07
4877,5.825674237721714e-07
4878,5.534493425605555e-07
4879,5.590344314336779e-07
4880,5.486766114698167e-07
4881,5.381106045259748e-07
4882,5.597763679216364e-07
4883,5.818043754325639e-07
4884,5.545407303562547e-07
4885,5.282592930678625e-07
4886,5.601199210898794e-07
4887,5.962828329357957e-07
4888,5.361517438264904e-07
4889,6.014216263113252e-07
4890,5.640712947938857e-07
4891,5.416317083147248e-07
4892,5.290958607572958e-07
4893,5.481573988790858e-07
4894,5.777832957111833e-07
4895,5.630101820740904e-07
4896,5.519015661852798e-07
4897,5.688088625944251e-07
4898,5.866494708523255e-07
4899,5.506435290251907e-07
4900,5.477252688398155e-07
4901,5.514485729392612e-07
4902,5.445305961038791e-07
4903,5.316929805615326e-07
4904,5.424637477294522e-07
4905,5.573531261196587e-07
4906,5.293936569426978e-07
4907,5.623247871958154e-07
4908,5.703624150988108e-07
4909,5.8910728645338e-07
4910,5.236322671269989e-07
4911,5.787176386362585e-07
4912,5.305077911096437e-07
4913,5.248585722239652e-07
4914,5.281126924154212e-07
4915,5.89501511494489e-07
4916,5.276226870024028e-07
4917,5.474161423160086e-07
4918,5.645513909954418e-07
4919,5.460516595286464e-07
4920,5.703137178147072e-07
4921,5.641442859418061e-07
4922,5.676761624079798e-07
4923,5.206303730850707e-07
4924,5.859517771903314e-07
4925,5.443811905456534e-07
4926,5.877867377177132e-07
4927,5.693139379453121e-07
4928,5.711510164579922e-07
4929,5.447614079620423e-07
4930,5.419403436144685e-07
4931,5.58063338263542e-07
4932,5.191905214337499e-07
4933,5.552909723553561e-07
4934,5.840912971245399e-07
4935,5.471194910255829e-07
4936,5.363688190517651e-07
4937,5.643894995923509e-07
4938,5.890141229683926e-07
4939,5.350799626089074e-07
4940,5.544219550199138e-07
4941,5.668154515333005e-07
4942,5.16026937235435e-07
4943,5.618961975830983e-07
4944,5.272119353426693e-07
4945,5.803588086102332e-07
4946,5.61273373411844e-07
4947,5.910315362536245e-07
4948,5.396781326103175e-07
4949,5.162630561722326e-07
4950,5.110855866356735e-07
4951,5.734400631642091e-07
4952,5.345621826376639e-07
4953,5.633138372543073e-07
4954,5.444716718677215e-07
4955,5.466183648583092e-07
4956,5.838762542898088e-07
4957,5.349892380848792e-07
4958,5.594859536555555e-07
4959,5.24250091112802e-07
4960,5.09414421251064e-07
4961,5.398068128175606e-07
4962,5.427155743896866e-07
4963,5.391136884155143e-07
4964,5.113994142371387e-07
4965,5.482844997940463e-07
4966,5.202171540772922e-07
4967,5.149123953208616e-07
4968,5.443696089753434e-07
4969,5.29211229725975e-07
4970,5.267828462372823e-07
4971,5.38030541180448e-07
4972,5.669793222033311e-07
4973,5.618672630813152e-07
4974,5.808498649005166e-07
4975,5.288764525995553e-07
4976,5.62857501142391e-07
4977,5.591477363297647e-07
4978,5.302686844263276e-07
4979,5.484990855316212e-07
4980,5.298702045109429e-07
4981,5.514831945024768e-07
4982,5.436659868526082e-07
4983,5.645625127993285e-07
4984,5.804044509675409e-07
4985,5.355712785293692e-07
4986,5.315422416206913e-07
4987,5.151688756536591e-07
4988,5.241638175878546e-07
4989,5.727465374653101e-07
4990,5.313093104555206e-07
4991,5.422160506506158e-07
4992,5.471299277980901e-07
4993,4.935564224126305e-07
4994,5.717070089675204e-07
4995,5.198473648188685e-07
4996,5.482763326894209e-07
4997,5.058090081044312e-07
4998,5.675526800285407e-07
4999,5.3574020269946e-07
5000,4.980248684549029e-07
5001,4.953589369050789e-07
5002,5.544202629076453e-07
5003,5.256175070988405e-07
5004,5.65926557598512e-07
5005,5.529665128317013e-07
5006,5.232430961020871e-07
5007,5.167638833172428e-07
5008,5.316852135282426e-07
5009,5.455442729421213e-07
5010,5.18883868828901e-07
5011,5.48243740032666e-07
5012,5.230489809352943e-07
5013,5.427513725082916e-07
5014,5.597335058512096e-07
5015,5.555386700597831e-07
5016,5.582558282904878e-07
5017,5.348403321944796e-07
5018,5.374565177551905e-07
5019,5.404560516447551e-07
5020,5.559484469449604e-07
5021,5.315687302258397e-07
5022,5.449153897178819e-07
5023,5.098898526637838e-07
5024,5.359012170266672e-07
5025,5.337582643882673e-07
5026,5.178388951126532e-07
5027,5.282200990677173e-07
5028,4.975137413918893e-07
5029,5.403823179930645e-07
5030,5.014562015188412e-07
5031,5.080698988674356e-07
5032,5.626099434719737e-07
5033,5.270903755413843e-07
5034,5.39549620342846e-07
5035,5.549868727011985e-07
5036,5.272080009250008e-07
5037,5.377334817371979e-07
5038,5.299616056467842e-07
5039,5.225129001019012e-07
5040,5.360719835507675e-07
5041,5.210663563613388e-07
5042,5.274431551844627e-07
5043,5.445417914307955e-07
5044,5.538411152750296e-07
5045,5.474594665847993e-07
5046,5.590841318212871e-07
5047,5.496694070902668e-07
5048,5.543662988092089e-07
5049,5.091042669601026e-07
5050,5.375294580978656e-07
5051,5.616314433494282e-07
5052,5.345186733901838e-07
5053,5.246929894755708e-07
5054,5.105627937439772e-07
5055,5.439943642777018e-07
5056,5.168543190274458e-07
5057,5.157106544898143e-07
5058,5.10826213331418e-07
5059,5.217045428593618e-07
5060,5.507449620292246e-07
5061,5.211893120067367e-07
5062,5.082207517961364e-07
5063,5.303056040153826e-07
5064,5.174314449047025e-07
5065,5.187658424634053e-07
5066,5.070156813395266e-07
5067,5.311008319547086e-07
5068,5.493193816982963e-07
5069,5.728643980266271e-07
5070,5.515769762016166e-07
5071,5.193832504937112e-07
5072,5.799151511414837e-07
5073,5.682746786253063e-07
5074,4.849238181877223e-07
5075,5.221015051082516e-07
5076,5.440022417857925e-07
5077,5.134832896965331e-07
5078,5.350513322136862e-07
5079,5.131501512735392e-07
5080,5.078757233632182e-07
5081,5.478380665596586e-07
5082,5.143686840423547e-07
5083,5.363931859182403e-07
5084,4.865748465468452e-07
5085,5.398930519910334e-07
5086,5.326532859382866e-07
5087,5.480404496619379e-07
5088,5.293715006746608e-07
5089,5.121079756313376e-07
5090,5.394867042310603e-07
5091,4.930193567772898e-07
5092,5.03221138699173e-07
5093,5.363296070461262e-07
5094,5.418448571104792e-07
5095,5.313906844473827e-07
5096,5.532172242243594e-07
5097,4.976508058860347e-07
5098,4.931225569917229e-07
5099,5.213670006165969e-07
5100,5.223384892129526e-07
5101,4.926711450745802e-07
5102,5.186378320584895e-07
5103,5.25671553153619e-07
5104,4.943755400843831e-07
5105,5.097329758363868e-07
5106,5.363042691175383e-07
5107,4.5402254033509294e-07
5108,5.165469794243684e-07
5109,5.09171800256686e-07
5110,5.273164486750726e-07
5111,4.975257832477406e-07
5112,5.319799762854472e-07
5113,5.199404535383699e-07
5114,5.343546566773349e-07
5115,5.066086972154413e-07
5116,5.391887421571627e-07
5117,5.270474113866429e-07
5118,5.053969173721748e-07
5119,5.106845680767554e-07
5120,5.280811781951165e-07
5121,5.420782870796858e-07
5122,5.358652942024319e-07
5123,5.139937345062211e-07
5124,5.144505158706978e-07
5125,5.146624780646979e-07
5126,4.995259854716287e-07
5127,5.086255184418279e-07
5128,5.168990512103384e-07
5129,5.004839986442412e-07
5130,5.15507140806604e-07
5131,4.901832883681904e-07
5132,5.155525292374161e-07
5133,4.955843026329024e-07
5134,4.991289984439348e-07
5135,5.242882901223832e-07
5136,5.109762744154735e-07
5137,5.019298489681159e-07
5138,5.282932619753831e-07
5139,5.120776320364926e-07
5140,5.034525016243324e-07
5141,5.137755747252677e-07
5142,5.617438641835296e-07
5143,5.15269296434414e-07
5144,5.322837399247917e-07
5145,5.237080696344327e-07
5146,4.860442050557643e-07
5147,5.289522360597801e-07
5148,5.345942230399013e-07
5149,5.088710916912272e-07
5150,5.106246902171416e-07
5151,5.350417090758546e-07
5152,4.90331537656419e-07
5153,5.186464215638435e-07
5154,5.056022480006014e-07
5155,5.131408873007819e-07
5156,4.757229993777481e-07
5157,5.04088977908967e-07
5158,5.07565838496397e-07
5159,4.532757497621847e-07
5160,4.889412785760311e-07
5161,4.917256848439918e-07
5162,4.963484231402017e-07
5163,5.258516788076146e-07
5164,5.407152445496096e-07
5165,4.835258060811086e-07
5166,5.130379392498533e-07
5167,5.127375359517767e-07
5168,4.867863873537085e-07
5169,4.868755020769366e-07
5170,5.066161914763842e-07
5171,5.284770277462871e-07
5172,4.962910425700039e-07
5173,4.90081574289019e-07
5174,5.104268217763649e-07
5175,5.128862317398517e-07
5176,5.266099765279818e-07
5177,5.02202935408793e-07
5178,5.107556954767837e-07
5179,5.074296280038371e-07
5180,4.940249079380808e-07
5181,4.925051140624353e-07
5182,5.217167656593641e-07
5183,4.813626835892073e-07
5184,5.007083786032855e-07
5185,4.709670301508578e-07
5186,4.902430331195309e-07
5187,4.797860435701758e-07
5188,4.769011153803131e-07
5189,5.211756818254417e-07
5190,4.778152732422494e-07
5191,4.944866895312654e-07
5192,5.356593617089885e-07
5193,4.829550247187452e-07
5194,5.422647248665665e-07
5195,4.783587402326142e-07
5196,4.7025639652864187e-07
5197,4.899732288290218e-07
5198,4.703502957621742e-07
5199,4.871574732089272e-07
5200,4.898623411331647e-07
5201,5.164525929461435e-07
