ell,kap_cl
4508,9.229088109658869e-10
4509,9.303091868474147e-10
4510,9.094772405712225e-10
4511,9.417418290628118e-10
4512,9.245534818794629e-10
4513,9.256129258799325e-10
4514,9.14616051569093e-10
4515,9.432994716060116e-10
4516,9.332250733944567e-10
4517,9.234910863406521e-10
4518,9.333984590238006e-10
4519,9.241853601837796e-10
4520,9.188739224853288e-10
4521,9.197830530692745e-10
4522,9.382743765779095e-10
4523,9.328738953632557e-10
4524,9.28960924005015e-10
4525,9.051031850765833e-10
4526,8.931386628926296e-10
4527,9.032429764968624e-10
4528,8.954033359863764e-10
4529,9.147628289619459e-10
4530,9.44892098376402e-10
4531,9.176994534781806e-10
4532,9.169339626535447e-10
4533,9.420280591645084e-10
4534,9.067746814541192e-10
4535,9.098557065155482e-10
4536,9.35155907091125e-10
4537,9.475781034415575e-10
4538,9.156442525803702e-10
4539,9.486379258807564e-10
4540,9.285918779986068e-10
4541,9.05726594999964e-10
4542,9.246358350007744e-10
4543,9.181916004574673e-10
4544,8.997193650608343e-10
4545,9.355128757210727e-10
4546,9.157041121420514e-10
4547,9.394580916210055e-10
4548,9.011902085751609e-10
4549,8.853397047629906e-10
4550,9.256827234206725e-10
4551,8.975329023167924e-10
4552,9.0533590628382e-10
4553,9.274361639455075e-10
4554,9.083507770804849e-10
4555,8.992382098677728e-10
4556,9.10468979625751e-10
4557,9.105633995486498e-10
4558,9.036772362403108e-10
4559,9.078641592112688e-10
4560,9.29249716268906e-10
4561,8.976926937504084e-10
4562,9.217826879341238e-10
4563,9.078649222109971e-10
4564,9.147292037626151e-10
4565,8.929304727811763e-10
4566,9.28904602867306e-10
4567,9.171096420406683e-10
4568,9.16070237743294e-10
4569,9.083673817977897e-10
4570,8.857346936952115e-10
4571,8.993078265785992e-10
4572,9.344337412764536e-10
4573,9.259312282840899e-10
4574,9.021959427687061e-10
4575,9.398467071807005e-10
4576,8.788643105320898e-10
4577,9.262007445394884e-10
4578,9.286077320854896e-10
4579,8.923092975586876e-10
4580,8.958304583636627e-10
4581,8.924084154963189e-10
4582,8.940655748796894e-10
4583,9.022955290450214e-10
4584,8.909922245955755e-10
4585,8.92886853058509e-10
4586,9.076406508773737e-10
4587,8.938474346658026e-10
4588,9.420690295223074e-10
4589,8.921024084433843e-10
4590,8.941565925175006e-10
4591,9.17084389541999e-10
4592,8.963160004530981e-10
4593,8.990360642905949e-10
4594,9.206833424372397e-10
4595,9.168922964965098e-10
4596,9.11223354987811e-10
4597,8.850550724404727e-10
4598,9.097060133345744e-10
4599,9.061106325324533e-10
4600,8.70565367453347e-10
4601,9.06657724758476e-10
4602,8.968131004261784e-10
4603,8.927029872629705e-10
4604,9.030968777472671e-10
4605,8.806401358293756e-10
4606,9.037804125644249e-10
4607,8.967536723071252e-10
4608,8.797618791908169e-10
4609,9.200532264831556e-10
4610,8.799750984154156e-10
4611,8.851936124751172e-10
4612,9.08959490283411e-10
4613,9.072643275542282e-10
4614,9.017075179471679e-10
4615,8.797591665589717e-10
4616,8.951034406179418e-10
4617,8.85573062061954e-10
4618,8.739996993677311e-10
4619,8.903877862095418e-10
4620,8.972695132349092e-10
4621,9.017211708219477e-10
4622,9.200280780137187e-10
4623,9.019315836894634e-10
4624,8.805318196063116e-10
4625,9.061820790775339e-10
4626,8.748760709768924e-10
4627,8.687288623411455e-10
4628,9.049047109321149e-10
4629,8.885133222029234e-10
4630,8.727266195341242e-10
4631,8.578038434417642e-10
4632,9.025762395848209e-10
4633,9.022004873149943e-10
4634,8.730122078642275e-10
4635,8.838507251586697e-10
4636,8.755193098282945e-10
4637,8.911303025821696e-10
4638,8.783569826192073e-10
4639,8.684057360147486e-10
4640,8.836900364147023e-10
4641,8.928254000119935e-10
4642,8.848446814638865e-10
4643,8.804052691847903e-10
4644,8.838858137318326e-10
4645,8.630825778600153e-10
4646,8.765656854147495e-10
4647,8.795399181378678e-10
4648,8.806727609094888e-10
4649,8.907256018990933e-10
4650,8.798104428555441e-10
4651,8.551930555447973e-10
4652,9.029457382586941e-10
4653,9.069874639654114e-10
4654,8.59447565102989e-10
4655,8.904806297195471e-10
4656,9.066761552716228e-10
4657,8.891070072095739e-10
4658,8.744488359913616e-10
4659,8.609813003147405e-10
4660,8.859762472979366e-10
4661,8.761332464510806e-10
4662,8.761704134488783e-10
4663,8.854242007487314e-10
4664,8.607392609588624e-10
4665,8.837502481538599e-10
4666,8.540732907926086e-10
4667,8.784581432760938e-10
4668,8.689884513313394e-10
4669,8.928182399804413e-10
4670,8.816729963401058e-10
4671,8.834850494729445e-10
4672,8.808949224228877e-10
4673,8.657097189613069e-10
4674,8.920458691347873e-10
4675,8.752157648371082e-10
4676,8.753891227352604e-10
4677,8.726323693062362e-10
4678,8.841007148506814e-10
4679,8.705893137609515e-10
4680,8.835523520287372e-10
4681,8.676662070599381e-10
4682,8.730966682647688e-10
4683,8.671883485569533e-10
4684,8.782315136127597e-10
4685,8.871858920501334e-10
4686,8.695034254204885e-10
4687,8.801193235596484e-10
4688,8.576991540540581e-10
4689,8.515106813138246e-10
4690,8.848609749418309e-10
4691,8.677195153197467e-10
4692,8.49831923159506e-10
4693,8.733761869057157e-10
4694,8.814580519969566e-10
4695,8.689289646302838e-10
4696,9.056846089878404e-10
4697,8.571060180623163e-10
4698,8.684527352853561e-10
4699,8.555504861719134e-10
4700,8.756849452481093e-10
4701,8.780676160467559e-10
4702,8.575377289203046e-10
4703,8.913452121664381e-10
4704,8.555930046064968e-10
4705,8.700482390992778e-10
4706,8.489147808988619e-10
4707,8.604567441657869e-10
4708,8.67997608280803e-10
4709,8.733260684580511e-10
4710,8.48165479589875e-10
4711,8.475762796138929e-10
4712,9.002746168036941e-10
4713,8.681200196894472e-10
4714,8.642833567861849e-10
4715,8.710840018587086e-10
4716,8.583563682736739e-10
4717,8.674912276259572e-10
4718,8.692499644835196e-10
4719,8.497073092107616e-10
4720,8.659221712903629e-10
4721,8.643136282307983e-10
4722,8.594517010445251e-10
4723,8.536476470664475e-10
4724,8.663922454612651e-10
4725,8.542571230731544e-10
4726,8.568497274958468e-10
4727,8.654037765423285e-10
4728,8.828240179334705e-10
4729,8.693433898457927e-10
4730,8.594486248580689e-10
4731,8.810675120629537e-10
4732,8.653843114905419e-10
4733,8.690557147114791e-10
4734,8.436704252295102e-10
4735,8.741936899264179e-10
4736,8.491253547546299e-10
4737,8.437191406757073e-10
4738,8.355438584716919e-10
4739,8.420684543756123e-10
4740,8.483646000549561e-10
4741,8.528103519815943e-10
4742,8.520737573040731e-10
4743,8.722780096606597e-10
4744,8.582223417206458e-10
4745,8.227850305717552e-10
4746,8.6365398319881e-10
4747,8.623472717752968e-10
4748,8.334881241113342e-10
4749,8.705508264762923e-10
4750,8.29786723174018e-10
4751,8.513833058705987e-10
4752,8.65174533892667e-10
4753,8.569405365639669e-10
4754,8.465828945019785e-10
4755,8.379077054218805e-10
4756,8.634024402083107e-10
4757,8.490697581040681e-10
4758,8.572806248866419e-10
4759,8.347486047788259e-10
4760,8.511703634386214e-10
4761,8.462979086212736e-10
4762,8.681698854310755e-10
4763,8.517498291400948e-10
4764,8.396072021181077e-10
4765,8.536791543170238e-10
4766,8.309870108838179e-10
4767,8.572103392021876e-10
4768,8.640673102232551e-10
4769,8.53555350126457e-10
4770,8.323070321918691e-10
4771,8.704879750967451e-10
4772,8.569968114823824e-10
4773,8.43739501585145e-10
4774,8.337807380941696e-10
4775,8.4205915856567e-10
4776,8.593386128847253e-10
4777,8.544718941433066e-10
4778,8.768355665232071e-10
4779,8.445145441579096e-10
4780,8.398718510708204e-10
4781,8.508479162192048e-10
4782,8.181783048972152e-10
4783,8.285114001233937e-10
4784,8.510470961837783e-10
4785,8.638769514367823e-10
4786,8.290538226463767e-10
4787,8.38285056768367e-10
4788,8.179239102168771e-10
4789,8.582909154898746e-10
4790,8.472853138191731e-10
4791,8.492924737366139e-10
4792,8.489398413597226e-10
4793,8.602791629335484e-10
4794,8.40782667137236e-10
4795,8.560286766786382e-10
4796,8.481833201466826e-10
4797,8.310753966410446e-10
4798,8.480865585459631e-10
4799,8.591413094046603e-10
4800,8.600280904987077e-10
4801,8.351826753738806e-10
4802,8.539571925302285e-10
4803,8.343860624934782e-10
4804,8.310456874141319e-10
4805,8.268008454640962e-10
4806,8.565846112814441e-10
4807,8.296484035441034e-10
4808,8.544041067367613e-10
4809,8.187846456546603e-10
4810,8.43197339326767e-10
4811,8.292869956164609e-10
4812,8.512912581208045e-10
4813,8.169995871783736e-10
4814,8.509958919719365e-10
4815,8.255183578852366e-10
4816,8.266840884265366e-10
4817,8.46214345305468e-10
4818,8.370496483956695e-10
4819,8.346919256119854e-10
4820,8.364711320844686e-10
4821,8.375560424699074e-10
4822,8.290046068476432e-10
4823,8.263451779852171e-10
4824,8.046690262156844e-10
4825,8.266651927116345e-10
4826,8.246191133631204e-10
4827,8.566972522278882e-10
4828,8.445184794848596e-10
4829,8.485263229944092e-10
4830,8.334238260183286e-10
4831,8.209624455429139e-10
4832,8.329708996857804e-10
4833,8.193309025528934e-10
4834,8.330438932980997e-10
4835,8.404278221552141e-10
4836,8.442143228433581e-10
4837,8.26212296452038e-10
4838,8.235394975265616e-10
4839,8.42609253712061e-10
4840,8.326181396703334e-10
4841,8.220448523832211e-10
4842,8.504314433594695e-10
4843,8.305682111035695e-10
4844,8.16020039299518e-10
4845,8.491521037766739e-10
4846,8.314426400998345e-10
4847,8.373990795057648e-10
4848,8.480185099008526e-10
4849,8.287181870255003e-10
4850,8.210486699382639e-10
4851,8.325803292967362e-10
4852,8.384707869279069e-10
4853,8.342022969142074e-10
4854,8.174690234210879e-10
4855,8.277467592522793e-10
4856,8.26419833539179e-10
4857,8.20790485869759e-10
4858,8.263164024783044e-10
4859,8.559277489226122e-10
4860,8.40737829169486e-10
4861,8.10601731462635e-10
4862,8.401202091466321e-10
4863,8.162296097239533e-10
4864,8.211066244323895e-10
4865,8.296814371735729e-10
4866,8.450341796455776e-10
4867,8.14447135996295e-10
4868,8.235288052643811e-10
4869,8.296803930279086e-10
4870,8.415305354406191e-10
4871,8.186116346326033e-10
4872,8.450129212522897e-10
4873,8.258309791494829e-10
4874,8.035514717293018e-10
4875,8.274650502619313e-10
4876,8.003145894448914e-10
4877,8.297225784046706e-10
4878,8.212082694336627e-10
4879,8.174984059263249e-10
4880,8.3454821261038e-10
4881,8.260351493960719e-10
4882,8.189396874197853e-10
4883,8.414903254509076e-10
4884,8.150033395932363e-10
4885,8.172600560617698e-10
4886,8.111814250767742e-10
4887,8.068606083271546e-10
4888,8.221846244546107e-10
4889,8.24409483343334e-10
4890,8.21131765519528e-10
4891,8.101395962893336e-10
4892,8.115500115458009e-10
4893,8.16326837885562e-10
4894,8.033936380405488e-10
4895,8.38332996500641e-10
4896,8.32322874666341e-10
4897,8.283514672959538e-10
4898,8.252766544353328e-10
4899,8.253937410050235e-10
4900,8.086131446938484e-10
4901,8.264865126835264e-10
4902,8.075268356429179e-10
4903,7.91756483205043e-10
4904,8.067582532022444e-10
4905,8.010126007446139e-10
4906,8.069752452897384e-10
4907,8.000716363331866e-10
4908,8.21950730053723e-10
4909,8.303675560358244e-10
4910,8.163824953449401e-10
4911,7.978112420080772e-10
4912,8.177770229933433e-10
4913,8.214177900020534e-10
4914,8.185988686265905e-10
4915,8.165037627566343e-10
4916,8.049739739140878e-10
4917,7.969546402466588e-10
4918,8.116360773296501e-10
4919,8.063261627118211e-10
4920,7.848883976472429e-10
4921,7.896976523150534e-10
4922,8.03582889930161e-10
4923,8.036010472263548e-10
4924,8.207900107595322e-10
4925,8.212800073080769e-10
4926,8.183667581332004e-10
4927,8.187174288052371e-10
4928,8.137202190105717e-10
4929,7.942838993592658e-10
4930,8.101877987664757e-10
4931,8.209931700776073e-10
4932,8.238673287920423e-10
4933,8.161543385165837e-10
4934,8.216182968689873e-10
4935,7.966525091102802e-10
4936,7.90445109463601e-10
4937,8.005859239771632e-10
4938,7.960305713321199e-10
4939,8.26745198647102e-10
4940,8.090847467556491e-10
4941,8.271207762776692e-10
4942,8.040095379033677e-10
4943,8.148157648040019e-10
4944,7.922356324995882e-10
4945,8.273580057185267e-10
4946,7.975531166034745e-10
4947,8.152422067877879e-10
4948,8.169237944769708e-10
4949,8.029575259631204e-10
4950,7.742455394841954e-10
4951,7.997245686265329e-10
4952,8.196417823942065e-10
4953,8.049840871144734e-10
4954,8.056803972592225e-10
4955,7.925312192218636e-10
4956,7.944620471193582e-10
4957,8.061172162521804e-10
4958,8.084221253310745e-10
4959,7.916070498247054e-10
4960,8.018840649384824e-10
4961,7.902889786702271e-10
4962,8.062492343574867e-10
4963,7.992521659890113e-10
4964,8.00731587396463e-10
4965,8.154803578273302e-10
4966,7.937690680553276e-10
4967,7.871884761571619e-10
4968,8.004980358308034e-10
4969,7.836827426518018e-10
4970,7.942663287153437e-10
4971,8.128275603119037e-10
4972,7.813944145588198e-10
4973,7.998448932155553e-10
4974,7.974044391660409e-10
4975,7.884937377863438e-10
4976,8.048540077691329e-10
4977,7.947009566362763e-10
4978,7.85978670274567e-10
4979,8.009973867085415e-10
4980,7.92912636694005e-10
4981,7.950621791867966e-10
4982,7.974599211539842e-10
4983,7.95387643501e-10
4984,7.986072312991596e-10
4985,7.847834671547888e-10
4986,8.066514282363867e-10
4987,7.875432575033363e-10
4988,7.960253847297292e-10
4989,7.922816777584447e-10
4990,8.083212151480173e-10
4991,7.79924758199182e-10
4992,7.960944150777209e-10
4993,8.007892994994034e-10
4994,7.952975435753758e-10
4995,7.987308100238653e-10
4996,7.854549595149172e-10
4997,7.931627505811894e-10
4998,7.9259243728798e-10
4999,8.027828376170903e-10
5000,7.98650640063383e-10
5001,7.75281324492469e-10
5002,7.876078078346881e-10
5003,7.886455162807918e-10
5004,7.832144721030858e-10
5005,7.707993740950381e-10
5006,7.898568932015613e-10
5007,7.851482102572034e-10
5008,7.829337511375727e-10
5009,7.997736573231566e-10
5010,7.894281116406019e-10
5011,7.869656415963969e-10
5012,7.742683202015034e-10
5013,7.764120328538353e-10
5014,7.910957781797776e-10
5015,7.76129187211329e-10
5016,7.892922921248515e-10
5017,7.9475094748013e-10
5018,7.869905537842951e-10
5019,7.888090134024396e-10
5020,7.862182762825165e-10
5021,7.758288901284379e-10
5022,8.058543527508103e-10
5023,7.964685984424807e-10
5024,7.899752533035294e-10
5025,7.902277644756561e-10
5026,7.898123908106017e-10
5027,7.787325941603774e-10
5028,7.781338243224893e-10
5029,7.791855767491072e-10
5030,7.76011780541079e-10
5031,7.660126843992673e-10
5032,7.937645027875747e-10
5033,7.742795096487715e-10
5034,7.662573385526471e-10
5035,7.712319834213445e-10
5036,7.979435045181848e-10
5037,7.837380760698427e-10
5038,7.556262704726581e-10
5039,7.760269344248549e-10
5040,7.780876195923957e-10
5041,7.776597512889412e-10
5042,7.856702155950214e-10
5043,7.895785207818873e-10
5044,7.766339468251163e-10
5045,7.764906249671033e-10
5046,7.852873603968755e-10
5047,7.819277714215797e-10
5048,7.693610715293197e-10
5049,7.721813707350249e-10
5050,7.875433849573534e-10
5051,7.761939045933969e-10
5052,7.637987999253598e-10
5053,7.709921471248459e-10
5054,7.93140032208963e-10
5055,7.893784133000622e-10
5056,7.796296886764806e-10
5057,7.822102561785316e-10
5058,7.808924483327175e-10
5059,7.667700963069091e-10
5060,7.767232020617807e-10
5061,7.892393188851958e-10
5062,7.897046744828677e-10
5063,7.769532000103149e-10
5064,7.678925264229041e-10
5065,7.86459193467309e-10
5066,7.874887791877315e-10
5067,7.849698200020164e-10
5068,7.637260454481462e-10
5069,7.637807526828315e-10
5070,7.654352654230668e-10
5071,7.831512859212319e-10
5072,7.776241965638586e-10
5073,7.521270609489261e-10
5074,7.665458018068731e-10
5075,7.592078686686422e-10
5076,7.5462586864427e-10
5077,7.676109993929476e-10
5078,7.669024468749949e-10
5079,7.635973176958951e-10
5080,7.439585051171975e-10
5081,7.710058129358916e-10
5082,7.800504436424987e-10
5083,7.659349403204003e-10
5084,7.987161444375907e-10
5085,7.830985732432266e-10
5086,7.764019873050771e-10
5087,7.731738895119132e-10
5088,7.755922243528125e-10
5089,7.632824763032427e-10
5090,7.496696973648799e-10
5091,7.759426145950781e-10
5092,7.778113053229803e-10
5093,7.7058098125356e-10
5094,7.508538826489733e-10
5095,7.752806804164408e-10
5096,7.760677461936095e-10
5097,7.76890830691246e-10
5098,7.668957360713544e-10
5099,7.579066208776209e-10
5100,7.477965214233104e-10
5101,7.663512168305183e-10
5102,7.841488824050776e-10
5103,7.690493661970424e-10
5104,7.715666944069349e-10
5105,7.702180287429712e-10
5106,7.682661872744778e-10
5107,7.646210786049751e-10
5108,7.569540670006511e-10
5109,7.628251724214911e-10
5110,7.59095026714183e-10
5111,7.635194970643042e-10
5112,7.83778492478544e-10
5113,7.826043038420448e-10
5114,7.58833048838543e-10
5115,7.674918034307344e-10
5116,7.756875045324398e-10
5117,7.441723814368926e-10
5118,7.743887152944916e-10
5119,7.470877660580787e-10
5120,7.616724661092183e-10
5121,7.767566984108472e-10
5122,7.573947425288299e-10
5123,7.629637072786447e-10
5124,7.568464125763128e-10
5125,7.495815873524639e-10
5126,7.719378201532217e-10
5127,7.339434131886168e-10
5128,7.621354004405339e-10
5129,7.730217102051398e-10
5130,7.529401174196892e-10
5131,7.637109831644316e-10
5132,7.542317705477571e-10
5133,7.719428740945223e-10
5134,7.635787007598028e-10
5135,7.571697779334e-10
5136,7.58237835530413e-10
5137,7.740644850283206e-10
5138,7.525357075079511e-10
5139,7.476012433933473e-10
5140,7.573990460545852e-10
5141,7.304108800164304e-10
5142,7.508981264212083e-10
5143,7.462326957798199e-10
5144,7.312633535927495e-10
5145,7.3788390033823e-10
5146,7.563785242636338e-10
5147,7.380466925750573e-10
5148,7.620395443557859e-10
5149,7.39045027634489e-10
5150,7.433844878901499e-10
5151,7.714544566890148e-10
5152,7.531980131101043e-10
5153,7.650731965859628e-10
5154,7.651348975054075e-10
5155,7.561837199326201e-10
5156,7.581481433783193e-10
5157,7.521720423586833e-10
5158,7.367342487339849e-10
5159,7.492179746056928e-10
5160,7.323876060117402e-10
5161,7.788906837049608e-10
5162,7.568526784995781e-10
5163,7.505472633343137e-10
5164,7.429048604169245e-10
5165,7.704675205199313e-10
5166,7.573034727875128e-10
5167,7.653866315589282e-10
5168,7.313910859053824e-10
5169,7.440703719659593e-10
5170,7.576890500871168e-10
5171,7.55163223669927e-10
5172,7.709491242544064e-10
5173,7.698785027078251e-10
5174,7.575325464289659e-10
5175,7.428711568005775e-10
5176,7.45548685192061e-10
5177,7.34238381968669e-10
5178,7.605731191868484e-10
5179,7.527815886207963e-10
5180,7.493374379656451e-10
5181,7.494150964602165e-10
5182,7.303964104248541e-10
5183,7.554186350883121e-10
5184,7.60545834617373e-10
5185,7.427901194773935e-10
5186,7.560309467777775e-10
5187,7.537647074213453e-10
5188,7.564352255066357e-10
5189,7.332050265599249e-10
5190,7.518816712632985e-10
5191,7.446714765260008e-10
5192,7.352818419282499e-10
5193,7.552926670497748e-10
5194,7.493121334122432e-10
5195,7.149228479790563e-10
5196,7.685501768233939e-10
5197,7.46642247572695e-10
5198,7.401581062997661e-10
5199,7.428062321631127e-10
5200,7.381109714689816e-10
5201,7.452263370260718e-10
5202,7.466662907249603e-10
5203,7.39356276897894e-10
5204,7.427080710900364e-10
5205,7.357802578655743e-10
5206,7.359282216887625e-10
5207,7.359322300128075e-10
5208,7.285976152377939e-10
5209,7.302479697790858e-10
5210,7.291816789102271e-10
5211,7.409956860064607e-10
5212,7.58094018869223e-10
5213,7.296312030851041e-10
5214,7.37351997196879e-10
5215,7.578117735138846e-10
5216,7.332369976990721e-10
5217,7.355132873733457e-10
5218,7.204625459136414e-10
5219,7.302570473031586e-10
5220,7.376032997824629e-10
5221,7.357059227561939e-10
5222,7.286111549284606e-10
5223,7.377274737286404e-10
5224,7.270199353436337e-10
5225,7.38803022397246e-10
5226,7.289129807640084e-10
5227,7.330441608786275e-10
5228,7.391802754153363e-10
5229,7.229161615597522e-10
5230,7.359825139789206e-10
5231,7.412444887649338e-10
5232,7.28394032027734e-10
5233,7.289053600581688e-10
5234,7.299365980418599e-10
5235,7.281753834324854e-10
5236,7.279195933618211e-10
5237,7.279725707370549e-10
5238,7.528956459323988e-10
5239,7.337962148651959e-10
5240,7.238810660518839e-10
5241,7.327643649231395e-10
5242,7.253731218341942e-10
5243,7.190173346110812e-10
5244,7.323297358851704e-10
5245,7.357141887953752e-10
5246,7.228755296423966e-10
5247,7.33963707565587e-10
5248,7.231188689426483e-10
5249,7.256428645026478e-10
5250,7.26880141692197e-10
5251,7.197064274106608e-10
5252,7.259538499038929e-10
5253,7.301011690321128e-10
5254,7.33777800042655e-10
5255,7.214426215939599e-10
5256,7.404972692431596e-10
5257,7.300854925509331e-10
5258,7.222138171947655e-10
5259,7.460727693091521e-10
5260,7.128778305959964e-10
5261,7.496609180451723e-10
5262,7.338691474413758e-10
5263,7.361017523715172e-10
5264,7.198965742809998e-10
5265,7.332666131263238e-10
5266,7.138137421672155e-10
5267,7.225132408739219e-10
5268,7.344068314261262e-10
5269,7.271919984260871e-10
5270,7.274941676822463e-10
5271,7.304624313938906e-10
5272,7.374484408760047e-10
5273,7.340543918103813e-10
5274,7.163248945257851e-10
5275,7.311275508404696e-10
5276,7.199724742890764e-10
5277,7.336065319846186e-10
5278,7.308730871080552e-10
5279,7.317238035788349e-10
5280,7.215754539093428e-10
5281,7.31257508656485e-10
5282,7.240835403946655e-10
5283,7.337259364750187e-10
5284,7.149088033652178e-10
5285,7.35195425346697e-10
5286,7.352219247157437e-10
5287,7.293142990274717e-10
5288,7.258275048816122e-10
5289,7.358401084946748e-10
5290,7.191501610246716e-10
5291,7.244614902614924e-10
5292,7.263742138501609e-10
5293,7.214831099828818e-10
5294,7.147227057049198e-10
5295,7.27081235919115e-10
5296,7.230343653510491e-10
5297,7.217385966147746e-10
5298,7.22377172272955e-10
5299,7.125115771898622e-10
5300,7.263498580763438e-10
5301,7.209926246795111e-10
5302,7.295926535470149e-10
5303,7.122911959808434e-10
5304,7.266096543301067e-10
5305,7.215721945036764e-10
5306,7.065058882303304e-10
5307,7.143834638616818e-10
5308,7.248082608606128e-10
5309,7.27925889948241e-10
5310,7.146698499572878e-10
5311,7.269735293984656e-10
5312,7.2003730300979e-10
5313,7.152688844531378e-10
5314,7.27621317148229e-10
5315,7.141769664304257e-10
5316,7.28484009434894e-10
5317,7.275124169642762e-10
5318,7.10709451544721e-10
5319,7.323112650804808e-10
5320,7.243000523382611e-10
5321,7.09820537071278e-10
5322,7.194860440456897e-10
5323,7.293054292554332e-10
5324,7.428389135189863e-10
5325,7.361026282957421e-10
5326,7.208523965829541e-10
5327,7.08913355545317e-10
5328,7.16814089217399e-10
5329,7.087850019923776e-10
5330,7.220581025629329e-10
5331,7.053253005130091e-10
5332,7.172667360916537e-10
5333,7.358841528156054e-10
5334,7.156347246278174e-10
5335,7.126603728274946e-10
5336,7.065040479029207e-10
5337,7.126130186064044e-10
5338,7.2323427886111e-10
5339,7.253561365246527e-10
5340,7.155441461917211e-10
5341,7.023727840404012e-10
5342,7.018476416893118e-10
5343,7.084520109180576e-10
5344,7.027528106009884e-10
5345,7.0215395850948e-10
5346,7.256946720397804e-10
5347,7.018488289559043e-10
5348,7.306636633116432e-10
5349,7.232647750095917e-10
5350,7.041082488679105e-10
5351,7.059887060769432e-10
5352,7.160764232489094e-10
5353,7.131614977960751e-10
5354,7.122692311902889e-10
5355,7.154939952494127e-10
5356,7.181213207888394e-10
5357,7.032887681591459e-10
5358,6.954084482312259e-10
5359,6.939561631193556e-10
5360,7.095194327405777e-10
5361,7.0876112057287e-10
5362,7.131277416125068e-10
5363,7.258386770199776e-10
5364,7.117329502698558e-10
5365,7.121291595388256e-10
5366,7.06054995869348e-10
5367,7.060572588471552e-10
5368,7.041607311565822e-10
5369,6.982342676118512e-10
5370,7.083980666626218e-10
5371,7.199064466487349e-10
5372,7.139144111258376e-10
5373,7.111277672095659e-10
5374,7.028822103648385e-10
5375,7.129041278067971e-10
5376,7.247972388086001e-10
5377,7.011205798128682e-10
5378,6.950931776671472e-10
5379,7.09480992406162e-10
5380,7.137511027017231e-10
5381,7.043571145617105e-10
5382,7.069490500307125e-10
5383,7.065651113330982e-10
5384,6.978681720423385e-10
5385,7.038290772710683e-10
5386,7.136474916885308e-10
5387,6.894004566257277e-10
5388,7.042139622943446e-10
5389,7.110781724694505e-10
5390,6.975462197410557e-10
5391,7.093360528246918e-10
5392,7.163152016644922e-10
5393,6.913229265740706e-10
5394,7.118046353289134e-10
5395,6.939295255516788e-10
5396,7.109711314414077e-10
5397,6.82357694464714e-10
5398,6.952160171353001e-10
5399,7.074754900570426e-10
5400,6.926595669408771e-10
5401,6.827155995818201e-10
5402,7.07631896422321e-10
5403,7.099792073785527e-10
5404,6.975095495567766e-10
5405,6.959019003561217e-10
5406,6.990867188652263e-10
5407,6.991353512398921e-10
5408,6.973169650363012e-10
5409,6.936220070258827e-10
5410,6.931994199076805e-10
5411,6.853900140696882e-10
5412,6.936625374257949e-10
5413,6.955112540559996e-10
5414,7.044636267938785e-10
5415,6.945574054881513e-10
5416,6.979435065141367e-10
5417,6.904798158960214e-10
5418,6.931779815134551e-10
5419,6.884221184604569e-10
5420,6.972782708279507e-10
5421,6.956699122937805e-10
5422,7.090151767406272e-10
5423,7.185463424689373e-10
5424,6.859668243687595e-10
5425,6.969202631599527e-10
5426,6.901545213359956e-10
5427,6.949757626561053e-10
5428,6.935693477341367e-10
5429,6.906356249242954e-10
5430,6.898734676090232e-10
5431,7.111233577163339e-10
5432,6.897282716206343e-10
5433,6.980325022650159e-10
5434,6.749922677660892e-10
5435,6.987181710647126e-10
5436,6.821244219876386e-10
5437,6.963330815754737e-10
5438,6.858015237917982e-10
5439,7.039025313080624e-10
5440,6.885407263014864e-10
5441,6.979866559830755e-10
5442,6.785778494892057e-10
5443,6.744377605783243e-10
5444,6.881769289904366e-10
5445,7.046848051294727e-10
5446,6.87667986802654e-10
5447,7.168177016132164e-10
5448,6.921322323391424e-10
5449,7.058521922400857e-10
5450,6.961058938704352e-10
5451,6.834803951615566e-10
5452,6.972254756307721e-10
5453,6.864912676036998e-10
5454,6.784301588021976e-10
5455,7.035980830507353e-10
5456,6.809495142781371e-10
5457,6.993154607698141e-10
5458,7.023069469977043e-10
5459,6.900132315108541e-10
5460,6.987115100267758e-10
5461,6.871493788889753e-10
5462,6.963306683907187e-10
5463,6.984272138608554e-10
5464,6.924750113108903e-10
5465,6.837842485563506e-10
5466,6.924803073929455e-10
5467,6.985655610186841e-10
5468,6.695180895497345e-10
5469,6.824573572718336e-10
5470,6.933665231451268e-10
5471,6.898760617748907e-10
5472,6.948086088478698e-10
5473,6.888487140802279e-10
5474,6.856642284361427e-10
5475,6.858858358405003e-10
5476,6.913901655973377e-10
5477,6.763072794738349e-10
5478,6.868006934343303e-10
5479,7.093962954140572e-10
5480,6.885053755051192e-10
5481,6.867587131026773e-10
5482,6.692712967950049e-10
5483,6.65154545724784e-10
5484,7.017021543773365e-10
5485,6.727327993698537e-10
5486,6.835842512311708e-10
5487,6.753551568880071e-10
5488,6.823709943132777e-10
5489,6.819772778857143e-10
5490,6.743255144978177e-10
5491,6.877371020001292e-10
5492,6.746630032206703e-10
5493,6.806699977703836e-10
5494,6.882419233487001e-10
5495,6.813669417500923e-10
5496,6.759006085156308e-10
5497,6.829512513348253e-10
5498,6.788884565877565e-10
5499,6.770677122237865e-10
5500,6.630027149861569e-10
5501,6.828594086048746e-10
5502,6.783351150871827e-10
5503,6.831779372063711e-10
5504,6.783853660690255e-10
5505,6.836744653592479e-10
5506,6.734072090810495e-10
